title,company,location,description,category,created,salary_min,salary_max,clean_description,nlp_features,text_for_tfidf
Enterprise Account Manager,Riskified,"New York City, New York","About Us Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the indi…",Sales Jobs,2025-03-31T22:52:52Z,130000.0,140000.0,about us riskified empowers businesses to unleash ecommerce growth by taking risk off the table many of the world’s biggest brands and publicly traded companies selling online rely on riskified for guaranteed protection against chargebacks to fight fraud and policy abuse at scale and to improve customer retention developed and managed by the largest team of ecommerce risk analysts data scientists and researchers riskified’s ai-powered fraud and risk intelligence platform analyzes the indi…,"{'lemmas': ['riskifie', 'empower', 'business', 'unleash', 'ecommerce', 'growth', 'take', 'risk', 'table', 'world', 'big', 'brand', 'publicly', 'trade', 'company', 'sell', 'online', 'rely', 'riskifie', 'guarantee', 'protection', 'chargeback', 'fight', 'fraud', 'policy', 'abuse', 'scale', 'improve', 'customer', 'retention', 'develop', 'manage', 'large', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'riskifie', 'ai-powere', 'fraud', 'risk', 'intelligence', 'platform', 'analyze', 'indi'], 'adjs_verbs': ['riskifie', 'unleash', 'take', 'big', 'trade', 'sell', 'riskifie', 'guarantee', 'fight', 'improve', 'develop', 'manage', 'large', 'riskifie', 'ai-powere', 'analyze'], 'nouns': ['empower', 'business', 'ecommerce', 'growth', 'risk', 'table', 'world', 'brand', 'company', 'rely', 'protection', 'chargeback', 'fraud', 'policy', 'abuse', 'scale', 'customer', 'retention', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'fraud', 'risk', 'intelligence', 'platform', 'indi'], 'noun_phrases': ['empowers businesses', 'ecommerce growth', 'biggest brands', 'policy abuse', 'customer retention', 'largest team', 'ecommerce risk', 'ecommerce risk analysts', 'risk analysts', 'ecommerce risk analysts data', 'risk analysts data', 'analysts data', 'ecommerce risk analysts data scientists', 'risk analysts data scientists', 'analysts data scientists', 'data scientists', 'risk intelligence', 'risk intelligence platform', 'intelligence platform'], 'entities': []}",riskifie empower business unleash ecommerce growth take risk table world big brand publicly trade company sell online rely riskifie guarantee protection chargeback fight fraud policy abuse scale improve customer retention develop manage large team ecommerce risk analyst datum scientist researcher riskifie ai-powere fraud risk intelligence platform analyze indi empowers businesses ecommerce growth biggest brands policy abuse customer retention largest team ecommerce risk ecommerce risk analysts risk analysts ecommerce risk analysts data risk analysts data analysts data ecommerce risk analysts data scientists risk analysts data scientists analysts data scientists data scientists risk intelligence risk intelligence platform intelligence platform
"Staff Product Manager, Data Platform",Squarespace,"New York City, New York","As a Staff Product Manager focused on our Data Platform, you'll play a crucial role in shaping, prioritizing, and delivering data initiatives aligned with strategic business objectives. Your work will directly empower analytics engineers, data scientists, and analysts by providing reliable, scalable data products and services. You'll apply a product-oriented approach to scope, understand, and prioritize development across: Data Collection, Orchestration, and Transformation Data Storage Data Gov…",IT Jobs,2025-04-17T20:31:51Z,185500.0,299000.0,as a staff product manager focused on our data platform you ll play a crucial role in shaping prioritizing and delivering data initiatives aligned with strategic business objectives your work will directly empower analytics engineers data scientists and analysts by providing reliable scalable data products and services you ll apply a product-oriented approach to scope understand and prioritize development across data collection orchestration and transformation data storage data gov…,"{'lemmas': ['staff', 'product', 'manager', 'focus', 'datum', 'platform', 'll', 'play', 'crucial', 'role', 'shape', 'prioritize', 'deliver', 'data', 'initiative', 'align', 'strategic', 'business', 'objective', 'work', 'directly', 'empower', 'analytic', 'engineer', 'data', 'scientist', 'analyst', 'provide', 'reliable', 'scalable', 'data', 'product', 'service', 'll', 'apply', 'product-oriented', 'approach', 'scope', 'understand', 'prioritize', 'development', 'data', 'collection', 'orchestration', 'transformation', 'datum', 'storage', 'datum', 'gov'], 'adjs_verbs': ['focus', 'play', 'crucial', 'shape', 'prioritize', 'deliver', 'align', 'strategic', 'empower', 'provide', 'reliable', 'scalable', 'apply', 'product-oriented', 'scope', 'understand', 'prioritize'], 'nouns': ['staff', 'product', 'manager', 'datum', 'platform', 'role', 'data', 'initiative', 'business', 'objective', 'work', 'analytic', 'engineer', 'data', 'scientist', 'analyst', 'data', 'product', 'service', 'approach', 'development', 'data', 'collection', 'orchestration', 'transformation', 'datum', 'storage', 'datum', 'gov'], 'noun_phrases': ['staff product', 'staff product manager', 'product manager', 'data platform', 'crucial role', 'data initiatives', 'strategic business', 'strategic business objectives', 'business objectives', 'analytics engineers', 'analytics engineers data', 'engineers data', 'analytics engineers data scientists', 'engineers data scientists', 'data scientists', 'scalable data', 'scalable data products', 'data products', 'product-oriented approach', 'data collection', 'data collection orchestration', 'collection orchestration', 'transformation data', 'transformation data storage', 'data storage', 'transformation data storage data', 'data storage data', 'storage data', 'transformation data storage data gov', 'data storage data gov', 'storage data gov', 'data gov', 'transformation data storage data gov…', 'data storage data gov…', 'storage data gov…', 'data gov…', 'gov…'], 'entities': []}",staff product manager focus datum platform ll play crucial role shape prioritize deliver data initiative align strategic business objective work directly empower analytic engineer data scientist analyst provide reliable scalable data product service ll apply product-oriented approach scope understand prioritize development data collection orchestration transformation datum storage datum gov staff product staff product manager product manager data platform crucial role data initiatives strategic business strategic business objectives business objectives analytics engineers analytics engineers data engineers data analytics engineers data scientists engineers data scientists data scientists scalable data scalable data products data products product-oriented approach data collection data collection orchestration collection orchestration transformation data transformation data storage data storage transformation data storage data data storage data storage data transformation data storage data gov data storage data gov storage data gov data gov transformation data storage data gov… data storage data gov… storage data gov… data gov… gov…
"Lead Director, Data Science",CVS Health,"Grand Central, Manhattan","At CVS Health, we're building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care. As the nation's leading health solutions company, we reach millions of Americans through our local presence, digital channels and more than 300,000 purpose-driven colleagues - caring for people where, when and how they choose in a way that is uniquely more connected, more convenient and more compassionate. And we do it all w…",Consultancy Jobs,2025-03-11T10:45:27Z,152259.56,152259.56,at cvs health we re building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care as the nation s leading health solutions company we reach millions of americans through our local presence digital channels and more than purpose-driven colleagues caring for people where when and how they choose in a way that is uniquely more connected more convenient and more compassionate and we do it all w…,"{'lemmas': ['cvs', 'health', 'build', 'world', 'health', 'consumer', 'surround', 'dedicated', 'colleague', 'passionate', 'transform', 'health', 'care', 'nation', 'lead', 'health', 'solution', 'company', 'reach', 'million', 'americans', 'local', 'presence', 'digital', 'channel', 'purpose-driven', 'colleague', 'care', 'people', 'choose', 'way', 'uniquely', 'connected', 'convenient', 'compassionate', 'w'], 'adjs_verbs': ['build', 'surround', 'dedicated', 'passionate', 'transform', 'lead', 'reach', 'local', 'digital', 'purpose-driven', 'care', 'choose', 'connected', 'convenient', 'compassionate'], 'nouns': ['cvs', 'health', 'world', 'health', 'consumer', 'colleague', 'health', 'care', 'nation', 'health', 'solution', 'company', 'million', 'americans', 'presence', 'channel', 'colleague', 'people', 'way', 'w'], 'noun_phrases': ['dedicated colleagues', 'health care', 'health solutions', 'health solutions company', 'solutions company', 'local presence', 'digital channels', 'purpose-driven colleagues'], 'entities': []}",cvs health build world health consumer surround dedicated colleague passionate transform health care nation lead health solution company reach million americans local presence digital channel purpose-driven colleague care people choose way uniquely connected convenient compassionate w dedicated colleagues health care health solutions health solutions company solutions company local presence digital channels purpose-driven colleagues
People Operations Specialist,Riskified,"New York City, New York","About Us Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the indi…",HR & Recruitment Jobs,2025-04-05T20:03:14Z,75000.0,80000.0,about us riskified empowers businesses to unleash ecommerce growth by taking risk off the table many of the world’s biggest brands and publicly traded companies selling online rely on riskified for guaranteed protection against chargebacks to fight fraud and policy abuse at scale and to improve customer retention developed and managed by the largest team of ecommerce risk analysts data scientists and researchers riskified’s ai-powered fraud and risk intelligence platform analyzes the indi…,"{'lemmas': ['riskifie', 'empower', 'business', 'unleash', 'ecommerce', 'growth', 'take', 'risk', 'table', 'world', 'big', 'brand', 'publicly', 'trade', 'company', 'sell', 'online', 'rely', 'riskifie', 'guarantee', 'protection', 'chargeback', 'fight', 'fraud', 'policy', 'abuse', 'scale', 'improve', 'customer', 'retention', 'develop', 'manage', 'large', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'riskifie', 'ai-powere', 'fraud', 'risk', 'intelligence', 'platform', 'analyze', 'indi'], 'adjs_verbs': ['riskifie', 'unleash', 'take', 'big', 'trade', 'sell', 'riskifie', 'guarantee', 'fight', 'improve', 'develop', 'manage', 'large', 'riskifie', 'ai-powere', 'analyze'], 'nouns': ['empower', 'business', 'ecommerce', 'growth', 'risk', 'table', 'world', 'brand', 'company', 'rely', 'protection', 'chargeback', 'fraud', 'policy', 'abuse', 'scale', 'customer', 'retention', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'fraud', 'risk', 'intelligence', 'platform', 'indi'], 'noun_phrases': ['empowers businesses', 'ecommerce growth', 'biggest brands', 'policy abuse', 'customer retention', 'largest team', 'ecommerce risk', 'ecommerce risk analysts', 'risk analysts', 'ecommerce risk analysts data', 'risk analysts data', 'analysts data', 'ecommerce risk analysts data scientists', 'risk analysts data scientists', 'analysts data scientists', 'data scientists', 'risk intelligence', 'risk intelligence platform', 'intelligence platform'], 'entities': []}",riskifie empower business unleash ecommerce growth take risk table world big brand publicly trade company sell online rely riskifie guarantee protection chargeback fight fraud policy abuse scale improve customer retention develop manage large team ecommerce risk analyst datum scientist researcher riskifie ai-powere fraud risk intelligence platform analyze indi empowers businesses ecommerce growth biggest brands policy abuse customer retention largest team ecommerce risk ecommerce risk analysts risk analysts ecommerce risk analysts data risk analysts data analysts data ecommerce risk analysts data scientists risk analysts data scientists analysts data scientists data scientists risk intelligence risk intelligence platform intelligence platform
Facilities and Office Manager,Riskified,"New York City, New York","About Us Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the indi…","Energy, Oil & Gas Jobs",2025-04-15T23:58:23Z,90000.0,100000.0,about us riskified empowers businesses to unleash ecommerce growth by taking risk off the table many of the world’s biggest brands and publicly traded companies selling online rely on riskified for guaranteed protection against chargebacks to fight fraud and policy abuse at scale and to improve customer retention developed and managed by the largest team of ecommerce risk analysts data scientists and researchers riskified’s ai-powered fraud and risk intelligence platform analyzes the indi…,"{'lemmas': ['riskifie', 'empower', 'business', 'unleash', 'ecommerce', 'growth', 'take', 'risk', 'table', 'world', 'big', 'brand', 'publicly', 'trade', 'company', 'sell', 'online', 'rely', 'riskifie', 'guarantee', 'protection', 'chargeback', 'fight', 'fraud', 'policy', 'abuse', 'scale', 'improve', 'customer', 'retention', 'develop', 'manage', 'large', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'riskifie', 'ai-powere', 'fraud', 'risk', 'intelligence', 'platform', 'analyze', 'indi'], 'adjs_verbs': ['riskifie', 'unleash', 'take', 'big', 'trade', 'sell', 'riskifie', 'guarantee', 'fight', 'improve', 'develop', 'manage', 'large', 'riskifie', 'ai-powere', 'analyze'], 'nouns': ['empower', 'business', 'ecommerce', 'growth', 'risk', 'table', 'world', 'brand', 'company', 'rely', 'protection', 'chargeback', 'fraud', 'policy', 'abuse', 'scale', 'customer', 'retention', 'team', 'ecommerce', 'risk', 'analyst', 'datum', 'scientist', 'researcher', 'fraud', 'risk', 'intelligence', 'platform', 'indi'], 'noun_phrases': ['empowers businesses', 'ecommerce growth', 'biggest brands', 'policy abuse', 'customer retention', 'largest team', 'ecommerce risk', 'ecommerce risk analysts', 'risk analysts', 'ecommerce risk analysts data', 'risk analysts data', 'analysts data', 'ecommerce risk analysts data scientists', 'risk analysts data scientists', 'analysts data scientists', 'data scientists', 'risk intelligence', 'risk intelligence platform', 'intelligence platform'], 'entities': []}",riskifie empower business unleash ecommerce growth take risk table world big brand publicly trade company sell online rely riskifie guarantee protection chargeback fight fraud policy abuse scale improve customer retention develop manage large team ecommerce risk analyst datum scientist researcher riskifie ai-powere fraud risk intelligence platform analyze indi empowers businesses ecommerce growth biggest brands policy abuse customer retention largest team ecommerce risk ecommerce risk analysts risk analysts ecommerce risk analysts data risk analysts data analysts data ecommerce risk analysts data scientists risk analysts data scientists analysts data scientists data scientists risk intelligence risk intelligence platform intelligence platform
Solutions Engineer,Airbyte,"New York City, New York","Airbyte is the open-source standard for Data Movement. We enable data teams to move data from applications, APIs, unstructured sources, and databases to data warehouses, lakes, AI applications and LLMs. With our approach we are finally solving the need for extensibility and control that every company needs with data. So far, our customers, users, and ourselves have built over 15,000 connectors and have had 200,000 companies install Airbyte. We've raised $181M from the world's top investors (Ben…",IT Jobs,2025-04-19T20:34:10Z,77037.27,77037.27,airbyte is the open-source standard for data movement we enable data teams to move data from applications apis unstructured sources and databases to data warehouses lakes ai applications and llms with our approach we are finally solving the need for extensibility and control that every company needs with data so far our customers users and ourselves have built over connectors and have had companies install airbyte we ve raised $181m from the world s top investors ben…,"{'lemmas': ['airbyte', 'open-source', 'standard', 'datum', 'movement', 'enable', 'datum', 'team', 'datum', 'application', 'apis', 'unstructured', 'source', 'database', 'datum', 'warehouse', 'lake', 'ai', 'application', 'llm', 'approach', 'finally', 'solve', 'need', 'extensibility', 'control', 'company', 'need', 'datum', 'far', 'customer', 'user', 'build', 'connector', 'company', 'install', 'airbyte', 've', 'raise', '181', 'm', 'world', 'investor', 'ben'], 'adjs_verbs': ['open-source', 'enable', 'apis', 'unstructured', 'lake', 'ai', 'solve', 'need', 'build', 'install', 'raise'], 'nouns': ['airbyte', 'standard', 'datum', 'movement', 'datum', 'team', 'datum', 'application', 'source', 'database', 'datum', 'warehouse', 'application', 'llm', 'approach', 'need', 'extensibility', 'control', 'company', 'datum', 'customer', 'user', 'connector', 'company', 'airbyte', 'm', 'world', 'investor', 'ben'], 'noun_phrases': ['open-source standard', 'data movement', 'data teams', 'unstructured sources', 'data warehouses', 'customers users', 'top investors'], 'entities': [('airbyte', 'PERSON'), ('ben', 'PERSON')]}",airbyte open-source standard datum movement enable datum team datum application apis unstructured source database datum warehouse lake ai application llm approach finally solve need extensibility control company need datum far customer user build connector company install airbyte ve raise 181 m world investor ben open-source standard data movement data teams unstructured sources data warehouses customers users top investors
"Lead Director, Data Science",CVS Health,"New York City, New York","At CVS Health, we’re building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care. As the nation’s leading health solutions company, we reach millions of Americans through our local presence, digital channels and more than 300,000 purpose-driven colleagues – caring for people where, when and how they choose in a way that is uniquely more connected, more convenient and more compassionate. And we do it all w…",IT Jobs,2025-03-07T13:51:28Z,144200.0,288400.0,at cvs health we’re building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care as the nation’s leading health solutions company we reach millions of americans through our local presence digital channels and more than purpose-driven colleagues – caring for people where when and how they choose in a way that is uniquely more connected more convenient and more compassionate and we do it all w…,"{'lemmas': ['cvs', 'health', 'build', 'world', 'health', 'consumer', 'surround', 'dedicated', 'colleague', 'passionate', 'transform', 'health', 'care', 'nation', 'lead', 'health', 'solution', 'company', 'reach', 'million', 'americans', 'local', 'presence', 'digital', 'channel', 'purpose-driven', 'colleague', 'care', 'people', 'choose', 'way', 'uniquely', 'connected', 'convenient', 'compassionate', 'w'], 'adjs_verbs': ['build', 'surround', 'dedicated', 'passionate', 'transform', 'lead', 'reach', 'local', 'digital', 'purpose-driven', 'care', 'choose', 'connected', 'convenient', 'compassionate'], 'nouns': ['cvs', 'health', 'world', 'health', 'consumer', 'colleague', 'health', 'care', 'nation', 'health', 'solution', 'company', 'million', 'americans', 'presence', 'channel', 'colleague', 'people', 'way', 'w'], 'noun_phrases': ['dedicated colleagues', 'health care', 'health solutions', 'health solutions company', 'solutions company', 'local presence', 'digital channels', 'purpose-driven colleagues'], 'entities': []}",cvs health build world health consumer surround dedicated colleague passionate transform health care nation lead health solution company reach million americans local presence digital channel purpose-driven colleague care people choose way uniquely connected convenient compassionate w dedicated colleagues health care health solutions health solutions company solutions company local presence digital channels purpose-driven colleagues
Data Scientist - NYC Private Equity - Investment Management Firm,"J Harlan Group, LLC","New York City, New York","Job Description Job Description Data Scientist NYC Private Equity - Investment Management Firm J Harlan Group is currently conducting a search for an experienced and highly motivated Data Scientist, at a prominent NYC Private Equity - Investment Manager. An exciting opportunity to join this fast-growing and dynamic investment organization that is experiencing exceptional growth The Data Scientist will play a critical role in driving data-driven decision-making across the firm's investment strat…",Accounting & Finance Jobs,2025-04-20T13:53:34Z,140871.88,140871.88,job description job description data scientist nyc private equity investment management firm j harlan group is currently conducting a search for an experienced and highly motivated data scientist at a prominent nyc private equity investment manager an exciting opportunity to join this fast-growing and dynamic investment organization that is experiencing exceptional growth the data scientist will play a critical role in driving data-driven decision-making across the firm s investment strat…,"{'lemmas': ['job', 'description', 'job', 'description', 'datum', 'scientist', 'nyc', 'private', 'equity', 'investment', 'management', 'firm', 'j', 'harlan', 'group', 'currently', 'conduct', 'search', 'experienced', 'highly', 'motivated', 'data', 'scientist', 'prominent', 'nyc', 'private', 'equity', 'investment', 'manager', 'exciting', 'opportunity', 'join', 'fast-growing', 'dynamic', 'investment', 'organization', 'experience', 'exceptional', 'growth', 'data', 'scientist', 'play', 'critical', 'role', 'drive', 'data-driven', 'decision-make', 'firm', 'investment', 'strat'], 'adjs_verbs': ['private', 'conduct', 'experienced', 'motivated', 'prominent', 'private', 'exciting', 'join', 'fast-growing', 'dynamic', 'experience', 'exceptional', 'play', 'critical', 'drive', 'decision-make'], 'nouns': ['job', 'description', 'job', 'description', 'datum', 'scientist', 'nyc', 'equity', 'investment', 'management', 'firm', 'j', 'harlan', 'group', 'search', 'data', 'scientist', 'nyc', 'equity', 'investment', 'manager', 'opportunity', 'investment', 'organization', 'growth', 'data', 'scientist', 'role', 'data-driven', 'firm', 'investment', 'strat'], 'noun_phrases': ['job description', 'job description job', 'description job', 'job description job description', 'description job description', 'job description', 'job description job description data', 'description job description data', 'job description data', 'description data', 'job description job description data scientist', 'description job description data scientist', 'job description data scientist', 'description data scientist', 'data scientist', 'private equity', 'private equity investment', 'equity investment', 'private equity investment management', 'equity investment management', 'investment management', 'private equity investment management firm', 'equity investment management firm', 'investment management firm', 'management firm', 'motivated data', 'motivated data scientist', 'data scientist', 'private equity', 'private equity investment', 'equity investment', 'private equity investment manager', 'equity investment manager', 'investment manager', 'exciting opportunity', 'dynamic investment', 'dynamic investment organization', 'investment organization', 'exceptional growth', 'data scientist', 'critical role', 'investment strat'], 'entities': []}",job description job description datum scientist nyc private equity investment management firm j harlan group currently conduct search experienced highly motivated data scientist prominent nyc private equity investment manager exciting opportunity join fast-growing dynamic investment organization experience exceptional growth data scientist play critical role drive data-driven decision-make firm investment strat job description job description job description job job description job description description job description job description job description job description data description job description data job description data description data job description job description data scientist description job description data scientist job description data scientist description data scientist data scientist private equity private equity investment equity investment private equity investment management equity investment management investment management private equity investment management firm equity investment management firm investment management firm management firm motivated data motivated data scientist data scientist private equity private equity investment equity investment private equity investment manager equity investment manager investment manager exciting opportunity dynamic investment dynamic investment organization investment organization exceptional growth data scientist critical role investment strat
"Capital One is hiring: Advertiser Promotion Integration Product Manager, Shoppin",Capital One,"New York City, New York","Advertiser Promotion Integration Product Manager, Shopping (Remote - Eligible) We are looking for a Product Manager to join our growing team in Capital One Shopping. If you have a remarkable ability to use data to tell a story, form a hypothesis and define metrics to identify the success of product initiatives - this is the role for you Product Management at Capital One is a booming, vibrant craft that requires reimagining the status quo, finding value creation opportunities, and driving innova…",IT Jobs,2025-03-24T07:06:10Z,172707.84,172707.84,advertiser promotion integration product manager shopping remote eligible we are looking for a product manager to join our growing team in capital one shopping if you have a remarkable ability to use data to tell a story form a hypothesis and define metrics to identify the success of product initiatives this is the role for you product management at capital one is a booming vibrant craft that requires reimagining the status quo finding value creation opportunities and driving innova…,"{'lemmas': ['advertiser', 'promotion', 'integration', 'product', 'manager', 'shopping', 'remote', 'eligible', 'look', 'product', 'manager', 'join', 'grow', 'team', 'capital', 'shopping', 'remarkable', 'ability', 'use', 'datum', 'tell', 'story', 'form', 'hypothesis', 'define', 'metric', 'identify', 'success', 'product', 'initiative', 'role', 'product', 'management', 'capital', 'booming', 'vibrant', 'craft', 'require', 'reimagine', 'status', 'quo', 'finding', 'value', 'creation', 'opportunity', 'drive', 'innova'], 'adjs_verbs': ['eligible', 'look', 'join', 'grow', 'remarkable', 'use', 'tell', 'define', 'identify', 'booming', 'vibrant', 'require', 'reimagine', 'drive'], 'nouns': ['advertiser', 'promotion', 'integration', 'product', 'manager', 'shopping', 'remote', 'product', 'manager', 'team', 'capital', 'shopping', 'ability', 'datum', 'story', 'form', 'hypothesis', 'metric', 'success', 'product', 'initiative', 'role', 'product', 'management', 'capital', 'craft', 'status', 'quo', 'finding', 'value', 'creation', 'opportunity', 'innova'], 'noun_phrases': ['promotion integration', 'promotion integration product', 'integration product', 'promotion integration product manager', 'integration product manager', 'product manager', 'promotion integration product manager shopping', 'integration product manager shopping', 'product manager shopping', 'manager shopping', 'product manager', 'remarkable ability', 'story form', 'product initiatives', 'product management', 'vibrant craft', 'status quo', 'status quo finding', 'quo finding', 'status quo finding value', 'quo finding value', 'finding value', 'status quo finding value creation', 'quo finding value creation', 'finding value creation', 'value creation', 'status quo finding value creation opportunities', 'quo finding value creation opportunities', 'finding value creation opportunities', 'value creation opportunities', 'creation opportunities'], 'entities': [('innova', 'PERSON')]}",advertiser promotion integration product manager shopping remote eligible look product manager join grow team capital shopping remarkable ability use datum tell story form hypothesis define metric identify success product initiative role product management capital booming vibrant craft require reimagine status quo finding value creation opportunity drive innova promotion integration promotion integration product integration product promotion integration product manager integration product manager product manager promotion integration product manager shopping integration product manager shopping product manager shopping manager shopping product manager remarkable ability story form product initiatives product management vibrant craft status quo status quo finding quo finding status quo finding value quo finding value finding value status quo finding value creation quo finding value creation finding value creation value creation status quo finding value creation opportunities quo finding value creation opportunities finding value creation opportunities value creation opportunities creation opportunities
Within is hiring: Digital Media Buyer 2026 in New York,WITHIN,"New York City, New York","WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our brand partners in an integ…","PR, Advertising & Marketing Jobs",2025-01-20T06:15:56Z,62163.14,62163.14,within is the world s first performance branding company partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies our integrated operating model collapses the traditional marketing silos between creative and media performance and brand and across media channels with a full suite of offerings including media creative seo lifecycle retail media affiliate and influencer we’re able to work with our brand partners in an integ…,"{'lemmas': ['world', 'performance', 'brand', 'company', 'partner', 'big', 'brand', 'world', 'drive', 'business', 'growth', 'innovative', 'marketing', 'strategy', 'integrate', 'operating', 'model', 'collapse', 'traditional', 'marketing', 'silos', 'creative', 'medium', 'performance', 'brand', 'medium', 'channel', 'suite', 'offering', 'include', 'medium', 'creative', 'seo', 'lifecycle', 'retail', 'medium', 'affiliate', 'influencer', 'able', 'work', 'brand', 'partner', 'integ'], 'adjs_verbs': ['brand', 'partner', 'big', 'drive', 'innovative', 'integrate', 'collapse', 'traditional', 'creative', 'include', 'creative', 'retail', 'able', 'work'], 'nouns': ['world', 'performance', 'company', 'brand', 'world', 'business', 'growth', 'marketing', 'strategy', 'operating', 'model', 'marketing', 'silos', 'medium', 'performance', 'brand', 'medium', 'channel', 'suite', 'offering', 'medium', 'seo', 'lifecycle', 'medium', 'affiliate', 'influencer', 'brand', 'partner', 'integ'], 'noun_phrases': ['first performance', 'biggest brands', 'business growth', 'innovative marketing', 'innovative marketing strategies', 'marketing strategies', 'operating model', 'traditional marketing', 'traditional marketing silos', 'marketing silos', 'media performance', 'media channels', 'full suite', 'creative seo', 'creative seo lifecycle', 'seo lifecycle', 'retail media', 'retail media affiliate', 'media affiliate', 'brand partners'], 'entities': []}",world performance brand company partner big brand world drive business growth innovative marketing strategy integrate operating model collapse traditional marketing silos creative medium performance brand medium channel suite offering include medium creative seo lifecycle retail medium affiliate influencer able work brand partner integ first performance biggest brands business growth innovative marketing innovative marketing strategies marketing strategies operating model traditional marketing traditional marketing silos marketing silos media performance media channels full suite creative seo creative seo lifecycle seo lifecycle retail media retail media affiliate media affiliate brand partners
Senior Systems Analyst,Federal Home Loan Bank of New York,"New York City, New York","The position will define requirements and assist in leading the delivery of information technology systems development services across all areas of the Bank. To do this, they will implement system requirements by defining and analyzing system problems and by designing and testing standards and solutions. Job Function • Research, Analyze, and document Business Systems and their interdependencies to ensure the systems are meeting the Business and Technical requirements of the Bank and functioning…",IT Jobs,2025-03-18T20:27:38Z,150000.0,165000.0,the position will define requirements and assist in leading the delivery of information technology systems development services across all areas of the bank to do this they will implement system requirements by defining and analyzing system problems and by designing and testing standards and solutions job function • research analyze and document business systems and their interdependencies to ensure the systems are meeting the business and technical requirements of the bank and functioning…,"{'lemmas': ['position', 'define', 'requirement', 'assist', 'lead', 'delivery', 'information', 'technology', 'system', 'development', 'service', 'area', 'bank', 'implement', 'system', 'requirement', 'define', 'analyze', 'system', 'problem', 'design', 'testing', 'standard', 'solution', 'job', 'function', 'research', 'analyze', 'document', 'business', 'system', 'interdependency', 'ensure', 'system', 'meet', 'business', 'technical', 'requirement', 'bank', 'function'], 'adjs_verbs': ['define', 'assist', 'lead', 'implement', 'define', 'analyze', 'design', 'ensure', 'meet', 'technical', 'function'], 'nouns': ['position', 'requirement', 'delivery', 'information', 'technology', 'system', 'development', 'service', 'area', 'bank', 'system', 'requirement', 'system', 'problem', 'testing', 'standard', 'solution', 'job', 'function', 'research', 'analyze', 'document', 'business', 'system', 'interdependency', 'system', 'business', 'requirement', 'bank'], 'noun_phrases': ['information technology', 'information technology systems', 'technology systems', 'information technology systems development', 'technology systems development', 'systems development', 'information technology systems development services', 'technology systems development services', 'systems development services', 'development services', 'system requirements', 'system problems', 'testing standards', 'solutions job', 'solutions job function', 'job function', 'research analyze', 'document business', 'document business systems', 'business systems', 'technical requirements'], 'entities': []}",position define requirement assist lead delivery information technology system development service area bank implement system requirement define analyze system problem design testing standard solution job function research analyze document business system interdependency ensure system meet business technical requirement bank function information technology information technology systems technology systems information technology systems development technology systems development systems development information technology systems development services technology systems development services systems development services development services system requirements system problems testing standards solutions job solutions job function job function research analyze document business document business systems business systems technical requirements
